23.99892781,59.99536349
23.49891441,61.99536243
23.49891441,63.99536137
23.49891441,65.99536031
23.49891441,67.99535925
23.99892781,69.9953582
24.9989546,55.49536587
24.9989546,58.24536441
24.49894121,71.99535714
24.9989546,73.99535608
25.99898139,52.99536719
25.99898139,76.49535476
25.498968,77.49535423
26.99900819,50.74536838
26.99900819,58.49536428
26.99900819,74.49535582
26.99900819,79.49535317
27.99903498,48.49536957
28.99906177,58.49536428
28.99906177,74.99535555
28.49904837,80.99535238
28.99906177,82.74535145
29.49907516,46.99537036
29.99908856,49.24536917
30.99911535,44.49537168
30.99911535,58.49536428
30.99911535,75.49535529
30.49910196,83.99535079
30.99911535,85.74534987
31.99914214,50.49536851
32.99916893,42.49537274
32.99916893,58.49536428
32.99916893,75.49535529
32.99916893,86.99534921
33.99919573,51.49536798
33.99919573,88.74534828
34.99922252,40.74537367
34.99922252,59.24536388
34.99922252,76.24535489
34.99922252,87.24534907
35.99924931,51.74536785
35.99924931,89.74534775
36.9992761,39.49537433
36.9992761,59.49536375
36.9992761,76.49535476
36.9992761,87.49534894
37.99930289,52.49536745
37.99930289,91.24534696
38.99932968,38.24537499
38.99932968,60.24536335
38.99932968,76.24535489
38.99932968,87.49534894
38.99932968,187.2452962
39.99935648,52.49536745
39.99935648,92.24534643
39.99935648,184.7452975
39.49934308,188.9952953
39.99935648,190.7452943
40.99938327,36.99537565
40.99938327,60.49536322
40.99938327,75.49535529
40.99938327,88.24534855
40.99938327,182.4952987
40.99938327,192.7452933
41.99941006,52.49536745
41.99941006,93.2453459
42.99943685,36.24537605
42.99943685,61.49536269
42.99943685,75.49535529
42.99943685,88.49534841
42.99943685,180.4952998
42.99943685,194.4952924
43.99946364,52.49536745
43.99946364,94.24534537
44.99949043,35.24537657
44.99949043,61.74536256
44.99949043,75.49535529
44.99949043,88.49534841
44.99949043,178.4953008
44.99949043,196.2452914
45.99951723,53.24536705
45.99951723,94.74534511
46.99954402,34.74537684
46.99954402,62.49536216
46.99954402,75.49535529
46.99954402,88.49534841
46.99954402,176.7453017
46.99954402,183.9952979
46.99954402,185.745297
46.99954402,197.4952908
47.99957081,53.49536692
47.99957081,95.49534471
47.99957081,182.2452988
47.99957081,187.7452959
48.9995976,34.49537697
48.9995976,62.74536203
48.9995976,75.99535502
48.9995976,88.49534841
48.9995976,175.4953024
49.16626873,180.4952998
49.16626873,189.495295
48.9995976,198.7452901
49.99962439,53.49536692
49.99962439,95.74534458
50.99965118,33.99537723
50.99965118,63.49536163
50.99965118,76.49535476
50.99965118,88.24534855
50.99965118,174.2453031
50.99965118,178.7453007
50.49963779,180.4952998
50.99965118,190.4952945
50.99965118,199.7452896
51.99967798,52.99536719
51.99967798,95.99534445
52.99970477,33.99537723
52.99970477,63.49536163
52.99970477,77.49535423
52.99970477,87.49534894
52.99970477,173.2453036
52.99970477,177.4953013
52.99970477,191.9952937
52.99970477,200.7452891
53.99973156,52.49536745
53.99973156,95.99534445
54.99975835,33.74537737
54.99975835,64.24536124
54.99975835,76.49535476
54.99975835,86.49534947
54.99975835,172.2453041
54.99975835,176.4953019
54.99975835,192.7452933
54.99975835,201.4952887
55.99978514,51.99536772
55.99978514,95.99534445
55.99978514,181.7452991
55.99978514,184.4952976
56.99981193,33.99537723
56.99981193,64.49536111
56.99981193,75.49535529
56.99981193,85.74534987
56.99981193,171.2453047
56.49979854,176.4953019
56.99981193,179.4953003
56.99981193,193.9952926
56.99981193,202.2452883
57.99983873,51.24536811
57.99983873,95.99534445
57.99983873,175.2453025
57.99983873,186.7452965
58.99986552,33.99537723
58.99986552,64.49536111
58.99986552,74.24535595
58.99986552,85.49535
58.99986552,170.2453052
58.99986552,173.7453033
58.99986552,178.245301
58.99986552,195.245292
58.99986552,202.745288
59.99989231,50.24536864
59.99989231,95.74534458
59.99989231,187.9952958
60.9999191,34.49537697
60.9999191,64.49536111
60.9999191,73.24535648
60.9999191,85.49535
60.9999191,169.2453057
60.49990571,174.4953029
60.9999191,176.7453017
60.9999191,195.4952918
60.9999191,203.4952876
61.99994589,49.49536904
61.99994589,95.24534484
61.99994589,172.9953037
61.99994589,188.9952953
62.99997268,34.74537684
62.99997268,64.49536111
62.99997268,72.49535687
62.99997268,85.49535
62.99997268,168.4953061
62.99997268,175.7453023
62.99997268,195.9952916
62.99997268,203.9952873
63.99999948,48.49536957
63.99999948,94.74534511
63.99999948,171.7453044
63.99999948,189.7452949
65.00002627,35.49537644
65.00002627,63.49536163
65.00002627,71.4953574
65.00002627,85.49535
65.00002627,167.7453065
65.00002627,174.9953027
65.00002627,196.995291
65.00002627,204.4952871
66.00005306,47.74536996
66.00005306,94.24534537
66.00005306,170.9953048
66.00005306,172.7453039
65.50003966,176.9953016
66.00005306,179.2453004
65.50003966,180.9952995
65.50003966,182.9952984
66.00005306,185.4952971
66.00005306,187.4952961
66.00005306,189.9952947
67.00007985,36.24537605
67.00007985,62.2453623
67.00007985,71.4953574
67.00007985,85.49535
67.00007985,166.4953072
66.50006646,168.9953058
67.00007985,196.995291
67.00007985,204.9952868
68.00010664,47.4953701
68.00010664,93.2453459
68.00010664,163.9953085
68.00010664,172.495304
68.00010664,190.9952942
69.00013343,37.24537552
69.00013343,60.49536322
69.00013343,70.7453578
69.00013343,85.49535
69.00013343,161.7453097
69.00013343,186.4952966
69.00013343,198.2452904
69.00013343,205.4952865
70.00016023,47.4953701
70.00016023,92.24534643
70.00016023,159.7453107
69.50014683,164.4953082
70.00016023,180.4952998
70.00016023,191.4952939
71.00018702,38.24537499
71.00018702,58.99536401
71.00018702,70.49535793
71.00018702,85.49535
71.00018702,157.7453118
71.00018702,173.4953035
70.50017362,186.4952966
71.00018702,197.9952905
71.00018702,205.9952863
72.00021381,47.99536983
72.00021381,90.74534722
72.00021381,155.495313
72.00021381,165.4953077
71.50020041,180.4952998
72.00021381,191.9952937
73.0002406,39.49537433
73.0002406,56.99536507
73.0002406,71.24535754
73.0002406,85.49535
73.0002406,159.4953109
73.0002406,173.4953035
73.0002406,187.4952961
73.0002406,198.7452901
73.0002406,206.2452861
74.00026739,48.9953693
74.00026739,89.49534788
74.00026739,152.4953146
73.500254,154.4953135
74.00026739,166.4953072
74.00026739,192.4952934
75.00029418,41.49537327
75.00029418,55.74536573
75.00029418,71.4953574
75.00029418,85.49535
75.00029418,181.4952992
74.50028079,187.4952961
75.00029418,198.99529
75.00029418,206.7452859
76.00032098,49.74536891
76.00032098,87.49534894
76.16699211,150.8286488
76.00032098,160.4953103
76.00032098,166.9953069
76.00032098,192.7452933
77.00034777,43.49537221
77.00034777,54.49536639
77.00034777,71.4953574
77.00034777,84.99535026
77.00034777,174.4953029
77.00034777,181.4952992
77.00034777,198.99529
77.00034777,206.9952857
76.50033437,208.495285
78.00037456,50.49536851
77.50036116,86.49534947
78.00037456,148.4953167
78.00037456,151.4953151
78.00037456,167.4953066
78.00037456,188.4952955
78.00037456,192.9952932
78.00037456,210.4952839
79.00040135,45.49537115
79.00040135,53.49536692
79.00040135,71.4953574
79.00040135,84.49535053
79.00040135,174.4953029
78.50038796,198.4952902
79.00040135,206.9952857
80.00042814,50.49536851
80.00042814,146.4953177
80.00042814,151.4953151
80.00042814,161.4953098
80.00042814,188.4952955
80.00042814,193.4952929
80.00042814,200.2452893
80.00042814,211.7452832
80.50044154,46.99537036
81.00045493,48.74536943
81.00045493,53.49536692
81.00045493,70.49535793
81.00045493,81.49535212
80.50044154,83.49535106
81.00045493,168.4953061
80.50044154,174.4953029
81.00045493,182.4952987
81.00045493,207.4952855
82.00048173,50.24536864
82.00048173,144.4953188
82.00048173,151.4953151
81.50046833,161.4953098
82.00048173,193.4952929
82.00048173,199.9952894
82.00048173,213.4952823
83.00050852,51.99536772
83.00050852,53.74536679
83.00050852,69.9953582
83.00050852,78.4953537
82.50049512,80.49535264
82.50049512,168.4953061
83.00050852,182.4952987
83.00050852,207.4952855
84.16720644,75.82868845
84.00053531,142.9953196
84.00053531,151.4953151
84.00053531,162.4953093
84.00053531,189.495295
84.00053531,193.4952929
84.00053531,199.9952894
84.00053531,214.9952815
84.50054871,53.99536666
